240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
245.0000,245.0000,0.0000,4.7500,4.7500,245.0000,245.0000,0.0000,14.7222,0.0601,245.0000,4.7500,4.7500,4.7500,245
245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,0.0000,3.8000,4.2750,245
245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,0.0000,2.8500,3.8000,245
245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,0.0000,1.9000,3.3250,245
245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,0.0000,0.9500,2.8500,245
245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,0.0000,0.0000,2.3750,245
245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,0.0000,0.0000,1.9000,245
245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,0.0000,0.0000,1.4250,245
245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,0.0000,0.0000,0.9500,245
245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,0.0000,0.0000,0.4750,245
245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,0.0000,0.0000,0.0000,245
245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,0.0000,0.0000,0.0000,245
245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,0.0000,0.0000,0.0000,245
245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,0.0000,0.0000,0.0000,245
245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,0.0000,0.0000,0.0000,245
245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,245.0000,0.0000,2.4990,0.0102,245.0000,0.0000,0.0000,0.0000,245
245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,0.0000,0.0000,0.0000,245
249.0000,249.0000,0.0000,4.0000,4.0000,249.0000,249.0000,0.0000,2.4940,0.0100,249.0000,4.0000,4.0000,4.0000,249
249.0000,249.0000,0.0000,0.0000,0.0000,249.0000,249.0000,0.0000,0.0000,0.0000,249.0000,0.0000,3.2000,3.6000,249
249.0000,249.0000,0.0000,0.0000,0.0000,249.0000,249.0000,0.0000,0.0000,0.0000,249.0000,0.0000,2.4000,3.2000,249
249.0000,249.0000,0.0000,0.0000,0.0000,249.0000,249.0000,0.0000,0.0000,0.0000,249.0000,0.0000,1.6000,2.8000,249
249.0000,249.0000,0.0000,0.0000,0.0000,249.0000,249.0000,0.0000,0.0000,0.0000,249.0000,0.0000,0.8000,2.4000,249
